"","Year","Commodity","Data","Region","Geo","label","Type","Name","Value"
"235",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","6"
"236",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","(D)"
"237",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"238",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","(D)"
"239",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIMETHOATE","(D)"
"240",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","(D)"
"241",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","(D)"
"242",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","31"
"243",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","FENPROPATHRIN","(D)"
"244",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","10"
"245",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","39"
"246",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","1"
"247",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","NALED","10"
"248",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","OXYDEMETONMETHYL","(D)"
"249",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","7"
"250",2014,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","13"
"251",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","100"
"252",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","200"
"253",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","(D)"
"254",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","(D)"
"255",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"256",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","600"
"257",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","100"
"258",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","500"
"259",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","(D)"
"260",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","NALED","(D)"
"261",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","OXYDEMETONMETHYL","(D)"
"262",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","500"
"263",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","400"
"264",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","2.4E-2"
"265",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","8.2000000000000003E-2"
"266",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","(D)"
"267",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","(D)"
"268",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"269",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","4.4999999999999998E-2"
"270",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","4.7E-2"
"271",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","2.8000000000000001E-2"
"272",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","(D)"
"273",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","NALED","(D)"
"274",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","OXYDEMETONMETHYL","(D)"
"275",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","9.9000000000000005E-2"
"276",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","4.7E-2"
"277",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","2.4E-2"
"278",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","0.13600000000000001"
"279",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","(D)"
"280",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","(D)"
"281",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"282",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","5.8000000000000003E-2"
"283",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","4.7E-2"
"284",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","3.5999999999999997E-2"
"285",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","(D)"
"286",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","NALED","(D)"
"287",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","OXYDEMETONMETHYL","(D)"
"288",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","0.127"
"289",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","5.5E-2"
"290",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","1"
"291",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","1.7"
"292",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","(D)"
"293",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","(D)"
"294",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"295",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","1.3"
"296",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","1"
"297",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","1.3"
"298",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","(D)"
"299",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","NALED","(D)"
"300",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","OXYDEMETONMETHYL","(D)"
"301",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","1.3"
"302",2014,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","1.2"
"303",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","9"
"304",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","3"
"305",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","(D)"
"306",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","(D)"
"307",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"308",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","29"
"309",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","7"
"310",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","39"
"311",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","(D)"
"312",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","NALED","(D)"
"313",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","OXYDEMETONMETHYL","(D)"
"314",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","11"
"315",2014,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","23"
"316",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"317",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","(D)"
"318",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"319",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","13100"
"320",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"321",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYPERMETHRIN","(D)"
"322",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","5600"
"323",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","(D)"
"324",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","(D)"
"325",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","300"
"326",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","(D)"
"327",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","400"
"328",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","10200"
"329",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","100"
"330",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","400"
"331",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","OTHER","DICHLOROPROPENE","(D)"
"332",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"333",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","(D)"
"334",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"335",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","0.89200000000000002"
"336",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"337",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYPERMETHRIN","(D)"
"338",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","1.929"
"339",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","(D)"
"340",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","(D)"
"341",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","4.2999999999999997E-2"
"342",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","(D)"
"343",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","2.7E-2"
"344",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","0.88100000000000001"
"345",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","9.6000000000000002E-2"
"346",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","4.4999999999999998E-2"
"347",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","OTHER","DICHLOROPROPENE","(D)"
"348",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"349",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","(D)"
"350",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"351",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","0.89300000000000002"
